trial,fold,F1 Score,Accuracy,Precision,Recall,Batch Size,Learning Rate,Optimizer,Scheduler,Accumulation Steps,Weight Decay
52,1,0.6851782959618363,0.6856133590237636,0.6855031410819127,0.6856133590237636,256,0.001189126881456092,AdamW,StepLR,2,0.0032304759972174384
52,2,0.6787404318624313,0.6794315992292871,0.6785593327918048,0.6794315992292871,256,0.001189126881456092,AdamW,StepLR,2,0.0032304759972174384
52,3,0.6814762151183,0.6817342432757929,0.6819118088350568,0.6817342432757929,256,0.001189126881456092,AdamW,StepLR,2,0.0032304759972174384
52,4,0.6837635587227838,0.6845443596949017,0.6839232792781366,0.6845443596949017,256,0.001189126881456092,AdamW,StepLR,2,0.0032304759972174384
52,5,0.6778104667475362,0.6783621035728623,0.6780797661074264,0.6783621035728623,256,0.001189126881456092,AdamW,StepLR,2,0.0032304759972174384
